,cellphone_id,internal memory,RAM,performance,main camera,selfie camera,battery size,screen size,weight,price,release date,Apple,Asus,Samsung,Google,OnePlus,Oppo,Vivo,Xiaomi,Sony,Motorola,iOS,Android,index,age,gender,occupation,rating
685,2,128,4,775,12,12,3240,61,174,699,2021,True,False,False,False,False,False,False,False,False,False,True,False,211,37,0,42,8
686,22,256,12,1011,50,32,5000,67,218,987,2022,False,False,False,False,False,True,False,False,False,False,False,True,211,37,0,42,6
687,10,128,8,881,50,10,3700,61,167,528,2022,False,False,True,False,False,False,False,False,False,False,False,True,211,37,0,42,7
688,24,128,4,244,50,13,5000,64,179,174,2022,False,False,False,False,False,False,False,True,False,False,False,True,211,37,0,42,8
689,14,256,12,635,12,4,4400,76,271,1799,2021,False,False,True,False,False,False,False,False,False,False,False,True,211,37,0,42,8
690,23,256,8,981,50,32,4700,67,215,872,2022,False,False,False,False,False,False,True,False,False,False,False,True,215,42,0,43,8
691,9,128,6,379,64,32,5000,65,189,312,2022,False,False,True,False,False,False,False,False,False,False,False,True,215,42,0,43,7
692,32,64,4,135,50,8,5000,65,203,189,2022,False,False,False,False,False,False,False,False,False,True,False,True,215,42,0,43,6
693,18,128,6,380,64,16,4500,64,173,299,2022,False,False,False,False,True,False,False,False,False,False,False,True,215,42,0,43,7
694,0,128,4,723,12,7,2018,47,144,429,2022,True,False,False,False,False,False,False,False,False,False,True,False,215,42,0,43,9
695,15,128,8,676,50,8,4614,64,207,499,2021,False,False,False,True,False,False,False,False,False,False,False,True,215,42,0,43,7
696,10,128,8,881,50,10,3700,61,167,528,2022,False,False,True,False,False,False,False,False,False,False,False,True,215,42,0,43,7
697,17,128,12,719,50,11,5003,67,210,699,2021,False,False,False,True,False,False,False,False,False,False,False,True,215,42,0,43,8
698,12,128,8,968,108,40,5000,68,228,840,2022,False,False,True,False,False,False,False,False,False,False,False,True,215,42,0,43,8
699,3,256,6,794,12,12,3065,61,204,999,2021,True,False,False,False,False,False,False,False,False,False,True,False,215,42,0,43,7
700,8,64,4,220,48,13,5000,65,205,199,2021,False,False,True,False,False,False,False,False,False,False,False,True,226,27,0,25,7
701,32,64,4,135,50,8,5000,65,203,189,2022,False,False,False,False,False,False,False,False,False,True,False,True,226,27,0,25,7
702,1,128,4,772,12,12,2438,54,141,699,2021,True,False,False,False,False,False,False,False,False,False,True,False,226,27,0,25,9
703,22,256,12,1011,50,32,5000,67,218,987,2022,False,False,False,False,False,True,False,False,False,False,False,True,226,27,0,25,10
704,24,128,4,244,50,13,5000,64,179,174,2022,False,False,False,False,False,False,False,True,False,False,False,True,226,27,0,25,8
705,18,128,6,380,64,16,4500,64,173,299,2022,False,False,False,False,True,False,False,False,False,False,False,True,226,27,0,25,10
706,12,128,8,968,108,40,5000,68,228,840,2022,False,False,True,False,False,False,False,False,False,False,False,True,226,27,0,25,8
707,0,128,4,723,12,7,2018,47,144,429,2022,True,False,False,False,False,False,False,False,False,False,True,False,226,27,0,25,10
708,15,128,8,676,50,8,4614,64,207,499,2021,False,False,False,True,False,False,False,False,False,False,False,True,226,27,0,25,9
709,5,64,3,422,12,7,2942,61,194,236,2018,True,False,False,False,False,False,False,False,False,False,True,False,226,27,0,25,9
710,23,256,8,981,50,32,4700,67,215,872,2022,False,False,False,False,False,False,True,False,False,False,False,True,227,32,1,36,7
711,14,256,12,635,12,4,4400,76,271,1799,2021,False,False,True,False,False,False,False,False,False,False,False,True,227,32,1,36,7
712,6,128,8,676,64,12,4000,59,169,599,2021,False,True,False,False,False,False,False,False,False,False,False,True,227,32,1,36,8
713,8,64,4,220,48,13,5000,65,205,199,2021,False,False,True,False,False,False,False,False,False,False,False,True,227,32,1,36,7
714,16,128,6,688,12,8,4410,61,178,449,2021,False,False,False,True,False,False,False,False,False,False,False,True,227,32,1,36,6
715,3,256,6,794,12,12,3065,61,204,999,2021,True,False,False,False,False,False,False,False,False,False,True,False,227,32,1,36,10
716,24,128,4,244,50,13,5000,64,179,174,2022,False,False,False,False,False,False,False,True,False,False,False,True,227,32,1,36,10
717,31,32,3,102,13,5,4000,65,188,129,2021,False,False,False,False,False,False,False,False,False,True,False,True,227,32,1,36,9
718,0,128,4,723,12,7,2018,47,144,429,2022,True,False,False,False,False,False,False,False,False,False,True,False,227,32,1,36,8
719,2,128,4,775,12,12,3240,61,174,699,2021,True,False,False,False,False,False,False,False,False,False,True,False,227,32,1,36,7
720,24,128,4,244,50,13,5000,64,179,174,2022,False,False,False,False,False,False,False,True,False,False,False,True,230,29,0,25,8
721,7,32,3,136,50,8,5000,66,196,154,2022,False,False,True,False,False,False,False,False,False,False,False,True,230,29,0,25,8
722,32,64,4,135,50,8,5000,65,203,189,2022,False,False,False,False,False,False,False,False,False,True,False,True,230,29,0,25,7
723,29,128,6,229,50,16,5000,68,215,500,2022,False,False,False,False,False,False,False,False,False,True,False,True,230,29,0,25,8
724,5,64,3,422,12,7,2942,61,194,236,2018,True,False,False,False,False,False,False,False,False,False,True,False,230,29,0,25,10
725,28,512,12,682,12,8,4000,65,225,1998,2021,False,False,False,False,False,False,False,False,True,False,False,True,230,29,0,25,9
726,30,32,3,142,13,5,5000,65,204,159,2021,False,False,False,False,False,False,False,False,False,True,False,True,230,29,0,25,8
727,16,128,6,688,12,8,4410,61,178,449,2021,False,False,False,True,False,False,False,False,False,False,False,True,230,29,0,25,8
728,8,64,4,220,48,13,5000,65,205,199,2021,False,False,True,False,False,False,False,False,False,False,False,True,230,29,0,25,7
729,18,128,6,380,64,16,4500,64,173,299,2022,False,False,False,False,True,False,False,False,False,False,False,True,230,29,0,25,7
